App.,Taxon,Term,Unit,Country,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
I,Caracal caracal,skulls,kg,ZA,,,,,,,,,,,,,,,0.1,,,,,,,,,,
I,Caracal caracal,skulls,,ZA,,,,,,,,,,,4,,,,2,,,,,,,,,,
I,Caracal caracal,specimens,,AE,,,,,,,,,,,,20,,1,,,,,,,,,,,
I,Caracal caracal,specimens,,DK,,,,,,,,,,,,,1,,,,,,3,,,,,,
I,Caracal caracal,trophies,,NA,,,,,,,,,,,,,1,,,,,,,,,,,,
I,Caracal caracal,trophies,,ZA,,,,,,,,,,,55,,,,,,,,,1,,,,,
I,Caracal caracal,trophies,,ZW,,,,,,,,,,,,,,1,,,,,,,,,,,
I,Catopuma temminckii,garments,,AE,,,,,,,,,1,1,1,,,,,,,,,,,,,,
I,Catopuma temminckii,garments,,SY,,,,,,,1,,,,,,,,,,,,,,,,,,
I,Catopuma temminckii,garments,,TN,,,,,,,,,1,,,,,,,,,,,,,,,,
I,Catopuma temminckii,leather products (small),,AE,,,,,,,,,,1,1,,,,,,,,,,,,,,
I,Catopuma temminckii,leather products (small),,LY,,,,,,,,,,,1,,,,,,,,,,,,,,
I,Catopuma temminckii,live,Number of specimens,AE,,,,,,,,,,,,,,,,,,,,,,,,1,
I,Catopuma temminckii,live,Number of specimens,ID,,,,,,,,,,,,,,,,,,,,,,,3,1,
I,Catopuma temminckii,live,,AE,,,,,,,,,,1,,,,,,,,,,,,,,,
I,Catopuma temminckii,live,,AU,1,,,,2,,,,3,,1,,,,,,,,,,,,,,
I,Catopuma temminckii,live,,CN,,1,,,,,,,,,,,,,,,,,,,,,,,
I,Catopuma temminckii,live,,DE,,,1,,1,,,,,,,,,,,,,,,,,,,,
I,Catopuma temminckii,live,,JO,,,,,,,,,,1,,,,,,,,,,,,,,,
I,Catopuma temminckii,live,,JP,,1,,,,,,,,,,,,,,,,,,,,,,,
I,Catopuma temminckii,live,,MY,,2,,,,,,,,,1,,,,,,,,,,,,,,
I,Catopuma temminckii,live,,NZ,,,,,,,,,,,4,3,,,,,,,,,,,,,
I,Catopuma temminckii,live,,SG,,,1,,1,1,1,1,1,,,,,,,,,,,,,,,,
I,Catopuma temminckii,live,,VN,7,,,2,,,,,2,,,,,,,,,,,,,,,,
I,Catopuma temminckii,skins,,AE,,,,,,,2,1,,2,,,,,,,,,,,,,,,
I,Catopuma temminckii,skins,,AF,,,,,31,,,,,,,,,,,,,,,,,,,,
I,Catopuma temminckii,skins,,CA,,,,,,,,,,,,,,,,,,1,,,,,,,
I,Catopuma temminckii,skins,,LY,,,,,,,,1,,,,,,,,,,,,,,,,,
I,Catopuma temminckii,skins,,TH,,,,,,,,,,1,,,,,,,,,,,,,,,
I,Catopuma temminckii,skins,,VN,4,,,,,,,,,,,,,,,,,,,,,,,,
I,Catopuma temminckii,specimens,cm3,KH,,,,,4,,,,,,,,,,,,,,,,,,,,
I,Catopuma temminckii,specimens,flasks,MY,,4,,,,,,,,,,,,,,,,,,,,,,,
I,Catopuma temminckii,specimens,flasks,NZ,,,2,,,,,,,,,,,,,,,,,,,,,,
I,Catopuma temminckii,specimens,ml,VN,32,,,,,,,,,,,,,,,,,,,,,,,,
I,Catopuma temminckii,specimens,Number of specimens,AU,,,,,,,,,,,,,,,,,,,1,,,,,,
I,Catopuma temminckii,specimens,,AE,,,,,,,,,1,,,,,,,,,,,,,,,,
I,Catopuma temminckii,specimens,,CN,,,,,,,,,,,1,,,,,,,,,,,,,,
I,Catopuma temminckii,specimens,,KH,,,8,,,,,,,,,,,,,,,,,,,,,,
I,Catopuma temminckii,specimens,,LA,,,,,,,,1,,,,,,,,,,,,,,,,,
I,Catopuma temminckii,specimens,,NA,,,,,,,,,,,1,,,,,,,,,,,,,,
I,Catopuma temminckii,specimens,,NZ,,,2,,,,,,,,,,,,,,,,,,,,,,
I,Catopuma temminckii,specimens,,SG,,,,,,,,,,,,8,,,,,,,,,,,,,
I,Catopuma temminckii,specimens,,TH,,49,,,,,,,,,1,,,,,,,,,,,,,,
I,Catopuma temminckii,specimens,,US,,,,,,,,,,11,,,19,,,,,,,,,,,,
I,Catopuma temminckii,specimens,,VN,4,,,,,,,,,,,,,,,,,,,,,,,,
I,Catopuma temminckii,teeth,,VN,,,,,,,,,,,,1,,,,,,,,,,,,,
I,Felidae hybrid,live,,CA,,2,3,,,,,,,,,,,,,,,,,,,,,,
I,Felidae hybrid,live,,US,,6,3,,,,,,,,,,,,,,,,,,,,,,
I,Felidae spp.,carvings,,CH,,,2,,,,,,,,,,,,,,,,,,,,,,
I,Felidae spp.,claws,,PK,,,,,,,,,,,92,,,,,,,,,,,,,,
I,Felidae spp.,derivatives,,CN,,,,,,,,,,12,,,,,,,,,,,,,,,
I,Felidae spp.,derivatives,,XX,,,,,,,,,,91,,,,,,,,,,,,,,,
I,Felidae spp.,derivatives,,ZA,,,,,,,,,,2,,,,,,,,,,,,,,,
I,Felidae spp.,garments,,PY,,,,,,,,,,,,,,,,1,,,,,,,,,
I,Felidae spp.,leather products (small),,GB,,,,,,,,,,,1,,,,,,,,,,,,,,
I,Felidae spp.,leather products (small),,MX,,,,,,,,,,,,,,,125,,,,,,,,,,
I,Felidae spp.,live,,US,,,,,,,1,,,,,,,,,,,,,,,,,,
I,Felidae spp.,skin pieces,,MX,,,,,,,,,,,,,,1,,,,,,,,,,,
I,Felidae spp.,skins,,BO,,,,,1,,,,,,,,,,,,,,,,,,,,
I,Felidae spp.,skins,,CA,,,,,,,,,,1,,,,,,,,,,,,,,,
I,Felidae spp.,skins,,GB,,,,,,,,,,1,,,,,,,,,,,,,,,
I,Felidae spp.,skins,,HK,,,,,,,,,,2,,,,,,,,,,,,,,,
I,Felidae spp.,skins,,KE,,,,,,,,,,1,,,,,,,,,,,,,,,
I,Felidae spp.,skins,,NZ,,,,,,,,,,1,,,,,,,,,,,,,,,
I,Felidae spp.,skins,,XX,,,,,,,,,,10,,,,,,,,,,,,,,,
I,Felidae spp.,skins,,ZA,,,,,,,,,,4,,,,,,,,,,,,,,,
I,Felidae spp.,specimens,,AR,,,,,,,,,,,,87,,100,,,,,,,,,,,
I,Felidae spp.,specimens,,BR,,,,,,60,,,,,,,,,,,,,,,,,,,
I,Felidae spp.,specimens,,BZ,,,,,,,,,500,,,,,,,,,,,,,,,,
I,Felidae spp.,specimens,,MX,,,,,,,,,,,,,,100,,,,,,,,,,,
I,Felidae spp.,teeth,,CA,,,,,,,,,,9,,,,,,,,,,,,,,,
I,Felidae spp.,teeth,,CN,,,,,,,,,,1,,,,,,,,,,,,,,,
I,Felidae spp.,teeth,,ID,,,,,,,,,,1,,,,,,,,,,,,,,,
I,Felidae spp.,teeth,,KH,,,,,,,,,,18,,,,,,,,,,,,,,,
I,Felidae spp.,teeth,,MY,,,,,,,,,,4,,,,,,,,,,,,,,,
I,Felidae spp.,teeth,,PE,,,,,,,,,,8,,,,,,,,,,,,,,,
I,Felidae spp.,teeth,,SG,,,,,,,,,,1,,,,,,,,,,,,,,,
I,Felidae spp.,teeth,,TH,,,,,,,,,,5,,,,,,,,,,,,,,,
I,Felidae spp.,teeth,,XX,,,,,,,,,,6,,,,,,,,,,,,,,,
I,Felidae spp.,trophies,,AU,1,,,,,,,,,,,,,,,,,,,,,,,,
I,Felidae spp.,trophies,,CN,,,,,,,,,,4,,,,,,,,,,,,,,,
I,Felidae spp.,trophies,,XX,,,,,,,,,,1,,,,,,,,,,,,,,,
I,Felis chaus,live,,AM,,,,,,,,,,,2,,,,,,,,,,,,,,
I,Felis chaus,live,,RS,,,,,,,,,,,,,,,,2,,,,,,,,,
I,Felis hybrid,live,,US,,,,2,,,,,,,,,,,,,,,,,,,,,
I,Felis nigripes,bodies,,US,,,,2,,,,,,,,,,,,,,,,,,,,,
I,Felis nigripes,live,Number of specimens,ZA,,,,,,,,,,,,,,,,,,,,,,,,8,
I,Felis nigripes,live,,DE,1,,,,,,,,,,,,,,,,,,,,,,,,
I,Felis nigripes,live,,GB,,1,1,,,,,,,,,,,,,,,,,,,,,,
I,Felis nigripes,live,,US,,,,,,,,,,,,,2,,,,,,,,,,,,
I,Felis nigripes,live,,ZA,3,,,,,9,3,13,6,,,,,,,,,,61,4,,,2,,
I,Felis nigripes,skins,,AR,,,,,,,,,,,1,,,,,,,,,,,,,,
I,Felis nigripes,skins,,ZA,,,,,,,,,1,,,,,,,,,,,,,,,,
I,Felis nigripes,skulls,,NA,1,,,,,,,,,,,,,,,,,,,,,,,,
I,Felis nigripes,specimens,kg,ZA,,,,,,,,,,0.1,,,,,,,,,,,,,,,
I,Felis nigripes,specimens,ml,US,,,,,,,,,,,,,,,,,,,,,,,,1,
I,Felis nigripes,specimens,ml,ZA,,,,,,,,,,,,,,,,,,,1,,,,,,
I,Felis nigripes,specimens,Number of specimens,NA,,,,,,,,,,,,,,,,,,,,,,,219,,
I,Felis nigripes,specimens,,ZA,,100,,,,108,136,204,110,96,,167,73,100,,,,10,57,,,,,,
I,Felis nigripes,trophies,,ZA,,,,,1,,,,,,,,,,,,,,,,,,,,
I,Felis nigripes,unspecified,,NG,,,,4,,,,,,,,,,,,,,,,,,,,,
I,Felis silvestris,skins,,ZA,,,,,,,,,,,13,,,,,,,,,,,,,,
I,Felis silvestris,skins,,ZW,,,,,,,,,,,,1,,,,,,,,,,,,,
I,Felis silvestris,skulls,,ZA,,,,,,,,,,,17,,,,,,,,,,,,,,
I,Felis silvestris,skulls,,ZW,,,,,,,,,,,,1,,,,,,,,,,,,,
I,Felis silvestris,trophies,,NA,,,1,,,,,,,,,,,,,,,,,,,,,,
I,Felis silvestris,trophies,,ZA,,,,,,,,,,,27,,,,,,,,,,,,,,
I,Herpailurus yagouaroundi,bodies,,NL,,,,,,,,,,,,,,,,,,,,,,,,1,
I,Herpailurus yagouaroundi,live,Number of specimens,DE,,,,,,,,,,,,,,,,,,,,,,,3,,
I,Herpailurus yagouaroundi,live,Number of specimens,MX,,,,,,,,,,,,,,,,,,,,,,10,26,,
I,Herpailurus yagouaroundi,live,Number of specimens,SG,,,,,,,,,,,,,,,,,,,,,,3,,,
I,Herpailurus yagouaroundi,live,Number of specimens,SV,,,,,,,,,,,,,,,,,,,,,,,2,,
I,Herpailurus yagouaroundi,live,,BR,2,4,,,,,,,,,,,,,,,,,,,,,,,
I,Herpailurus yagouaroundi,live,,CH,,,,,,1,,,,,,1,,,,,,,,,,,,,
I,Herpailurus yagouaroundi,live,,CZ,,2,,3,3,1,,,,,1,,,,,,,,1,,,,,,
I,Herpailurus yagouaroundi,live,,DE,1,,1,,,,,,,,1,,,2,,,,,,,,,,,
I,Herpailurus yagouaroundi,live,,GB,,,,,,,,,,,,,2,,,,,,,,,,,,
I,Herpailurus yagouaroundi,live,,GT,,,,,,2,,,,,2,4,,,,,,,,,,,,,
I,Herpailurus yagouaroundi,live,,HU,,,3,,,,,,,,,,,,,,,,,,,,,,
I,Herpailurus yagouaroundi,live,,MX,1,,,,,,,,,,,,,,,,,,,,,,,,
I,Herpailurus yagouaroundi,live,,NL,2,,2,,,,,,,,,,1,,,,,,,,,,,,
I,Herpailurus yagouaroundi,live,,PL,,,,,,,,,,,,,,,,,,1,,,,,,,
I,Herpailurus yagouaroundi,live,,RU,,,,,,,,,,,,2,1,,,,,,,,,,,,
I,Herpailurus yagouaroundi,live,,SG,,,,,,,,,,,,,,,,,,,,,,8,4,,
I,Herpailurus yagouaroundi,live,,VE,2,,,,1,,,,,,,,,,,,,,,,,,,,
I,Herpailurus yagouaroundi,live,,XX,,,,,,,,,,3,,,,,,,,,,,,,,,
I,Herpailurus yagouaroundi,live,,ZA,,,,,4,3,,,,,,,,,,,,,,,,,,,
I,Herpailurus yagouaroundi,specimens,flasks,BR,1,102,,,,,,,,,,,,,,,,,,,,,,,
I,Herpailurus yagouaroundi,specimens,flasks,BZ,,,,,1,,,,,,,,,,,,,,,,,,,,
I,Herpailurus yagouaroundi,specimens,Number of specimens,GT,,,,,,,,,,,,,,,,,,,,,,,,9,
I,Herpailurus yagouaroundi,specimens,,BR,1,,,,,,,,,,,,,,,,,,,,,,,,
I,Herpailurus yagouaroundi,specimens,,CR,,,,,,,,,8,,16,,,,,,,,,,,,,,
I,Herpailurus yagouaroundi,specimens,,SV,,,,,1,,,,,,,,,,,,,,,,,,,,
I,Herpailurus yagouaroundi,teeth,,CA,,,,,,,,,,,,,1,,,,,,,,,,,,
I,Herpailurus yagouaroundi,trophies,,MX,1,,,,,,,,,,,,,,,,,,,,,,,,
I,Leopardus colocola,skins,,DK,,2,,,,,,,,,,,,,,,,,,,,,,,
I,Leopardus colocola,skins,,EE,,,4,,,,,,,,,,,,,,,,,,,,,,
I,Leopardus colocola,skins,,LV,,2,2,,,,,,,,,,,,,,,,,,,,,,
I,Leopardus colocola,specimens,,AR,,,,,,,,3,,,,,,,,,,,,,,,,,
I,Leopardus colocola pajeros,specimens,,BO,,,,,,,3,,,,,,,,,,,,,,,,,,
I,Leopardus geoffroyi,bodies,,US,,,,2,,,,,,,,,,,,,,,,,,,,,
I,Leopardus geoffroyi,fur product (small),Number of specimens,DE,,,,,,,,,,,,,,,,,,,,,,1,,,
I,Leopardus geoffroyi,garments,Number of specimens,DE,,,,,,,,,,,,,,,,,,,,,,1,,,
I,Leopardus geoffroyi,garments,,AR,,,,,,,1,,,,,,,,,1,,,,,,,,,
I,Leopardus geoffroyi,garments,,ES,,,,,,,,,,,,,,,,1,,,,,,,,,
I,Leopardus geoffroyi,garments,,FR,,,,,,1,,,,,,,,,,,,,,,,,,,
I,Leopardus geoffroyi,garments,,IT,,,,,,,,,,,,,,,,,,,1,,,,,,
I,Leopardus geoffroyi,garments,,NL,,1,,,,,,,,,,,,,,,,,,,,,,,
I,Leopardus geoffroyi,garments,,PY,,,,,,,,,,,,,,,,1,,,,,,,,,
I,Leopardus geoffroyi,garments,,US,,,,,,,,,,,,,1,,1,,,,,,,,,,
I,Leopardus geoffroyi,leather products (small),Number of specimens,AR,,,,,,,,,,,,,,,,,,,,1,,,,,
I,Leopardus geoffroyi,leather products (small),,AE,,,,,,,,,,,,,1,,,,,,,,,,,,
I,Leopardus geoffroyi,live,,AR,,,4,,,,,,,,,2,,,,,,,,,,,,,
I,Leopardus geoffroyi,live,,CA,,,,,,,,,1,,2,,,,,,,,,,,,,,
I,Leopardus geoffroyi,live,,CZ,,,4,3,2,,,1,,,,1,,,,,,1,,,,,,,
I,Leopardus geoffroyi,live,,DE,,2,1,,,,,,,,,,1,,,,2,,1,,,,,,
I,Leopardus geoffroyi,live,,FR,,,,,1,,,,,,,,,,,,1,,,,,,,,
I,Leopardus geoffroyi,live,,PL,,,,,,,,1,,,,1,,,,,,,,,,,,,
I,Leopardus geoffroyi,live,,US,,,,,,,,,,,,,,,,,,1,,,,,,,
I,Leopardus geoffroyi,live,,UY,3,,,,,,,,,,,,,,,,,,,,,,,,
I,Leopardus geoffroyi,live,,ZA,,,,,,,,,,,,,,1,,,,,,,,,,,
I,Leopardus geoffroyi,skin pieces,,CL,,,,,,,,,,,,,1,,,,,,,,,,,,
I,Leopardus geoffroyi,skin pieces,,NI,,,,,,,,3,,,,,,,,,,,,,,,,,
I,Leopardus geoffroyi,skin pieces,,PE,,,,,,,,,,,,,,,,1,,,,,,,,,
I,Leopardus geoffroyi,skins,,AR,,,,,,1,,,,2,,,,,,,,,,,,,,,
I,Leopardus geoffroyi,skins,,BO,,,,,,,,,,,,1,,,,,,,,,,,,,
I,Leopardus geoffroyi,skins,,CH,,,,,,,,,,1,,,,,,,,,,,,,,,
I,Leopardus geoffroyi,skins,,NG,,,,,,,,,,,1,,,,,,,,,,,,,,
I,Leopardus geoffroyi,skins,,US,,,,,,,,,1,,,,,,,,,,,,,,,,
I,Leopardus geoffroyi,specimens,flasks,BR,16,,,,,,,,,,,,,,,,,,,,,,,,
I,Leopardus geoffroyi,specimens,ml,AR,,,,102,,,,,,,,,,,,,,,,,,,,,
I,Leopardus geoffroyi,specimens,ml,BO,,,,,,4,,,,,,,,,,,,,,,,,2,,
I,Leopardus geoffroyi,specimens,,AR,,,,1,,57,,47,7,1,,,,,,,,,,,,,,,
I,Leopardus geoffroyi,specimens,,BO,,24,124,51,,7,,,,,,,,,2,,,,,,,,,,
I,Leopardus geoffroyi,specimens,,BR,1,11,,,200,,,,,,60,,,,,,,,,,,,,,
I,Leopardus geoffroyi,specimens,,CA,,,,,,,,,,,,,,,57,,,,,,,,,,
I,Leopardus geoffroyi,tails,,AR,,,,,,,,,,,,,1,,,,,,,,,,,,
I,Leopardus jacobita,specimens,g,BO,,,,,,,86.3,,,,,,,,,,8,,,,,,,,
I,Leopardus jacobita,specimens,ml,BO,,,,,,,,,,,,,,,,,8,,,,,,,,
I,Leopardus jacobita,specimens,,AR,,,1,1,,,,,,,,,,,,,,,,,,,,,
I,Leopardus jacobita,specimens,,BO,,,,,,,298,,,,,,,,,,6,2,,,,,,,
I,Leopardus jacobita,specimens,,CA,,,,,,,,,,,,,,,70,,,,,,,,,,
I,Leopardus jacobita,specimens,,CL,,,,,,,,,,,,,,,,,,1,,,,,,,
I,Leopardus pardalis,bodies,Number of specimens,BE,,,,,,,,,,,,,,,,,,,,,,,1,,
I,Leopardus pardalis,bodies,Number of specimens,BR,,,,,,,,,,,,,,,,,,,,,2,,,,
I,Leopardus pardalis,bodies,Number of specimens,GB,,,,,,,,,,,,,,,,,,,,,,,1,,
I,Leopardus pardalis,bodies,Number of specimens,NL,,,,,,,,,,,,,,,,,,,,,,1,,,
I,Leopardus pardalis,bodies,,BE,,,,,,,,,,,,,,,,,,,,1,,,,,
I,Leopardus pardalis,bodies,,CH,,,,,,,,,,1,,,,,,,,,,,,,,,
I,Leopardus pardalis,bodies,,DE,,,,,,,,,,,,,,,,,,1,,,,,,,
I,Leopardus pardalis,bodies,,FR,,,,,,,,,,,,,,,,,,,1,,,,,,
I,Leopardus pardalis,bodies,,MX,1,2,,,,,,,,,,,,,,,,,,,,,,,
I,Leopardus pardalis,bodies,,US,,,,,,,,1,,,,,,,,,,,,,,,,,
I,Leopardus pardalis,bones,Number of specimens,MX,,,,,,,,,,,,,,,,,,,,,,,1,,
I,Leopardus pardalis,bones,,AU,,,,,,,,,,,,,,,,1,,,,,,,,,
I,Leopardus pardalis,bones,,VE,,,,,,,,,,,,,,,,,33,,,,,,,,
I,Leopardus pardalis,carvings,,AU,,,,,,,,,,,,,,,,2,,,,,,,,,
I,Leopardus pardalis,carvings,,BE,,,,,,,,,,,,,4,,,,,,,,,,,,
I,Leopardus pardalis,carvings,,BR,,,,,,,,,,,,4,,,,,,,,,,,,,
I,Leopardus pardalis,carvings,,CH,,,,,,,,,,,,,,4,,2,,,,,,,,,
I,Leopardus pardalis,carvings,,ES,,,,,,,,,,,,,,,4,,,,,,,,,,
I,Leopardus pardalis,carvings,,GB,,,,,,,,,,,,,1,,,,,,,,,,,,
I,Leopardus pardalis,claws,,CH,,,,,,,,,,,,1,,,,1,,,,,,,,,
I,Leopardus pardalis,derivatives,,BR,,,,,,,,,20,104,,,,,4,,,,,,,,,,
I,Leopardus pardalis,derivatives,,CA,,,,,,,,,,,,,,,,,,1,,,,,,,
I,Leopardus pardalis,derivatives,,CH,,,,,,,,,,,,3,,,,2,,,,,,,,,
I,Leopardus pardalis,derivatives,,DK,,,,,,,,,,,,3,,,,,,,,,,,,,
I,Leopardus pardalis,derivatives,,US,,,,,,,,,1,,,,,,,,,,,,,,,,
I,Leopardus pardalis,feathers,,GB,,,,,,,,,,,1,,,,,,,,,,,,,,
I,Leopardus pardalis,feet,Number of specimens,MX,,,,,,,,,,,,,,,,,,,,,2,,4,,
I,Leopardus pardalis,feet,,MX,,,,,,,,,,,,,,,,,,,1,,,,,,
I,Leopardus pardalis,feet,,PE,,,,,,,,,,,,,,,1,,,,,,,,,,
I,Leopardus pardalis,feet,,VE,,,,,1,,,,,,,,,,,,,,,,,,,,
I,Leopardus pardalis,fur product (small),Number of specimens,CR,,,,,,,,,,,,,,,,,,,,,,,3,,
I,Leopardus pardalis,fur product (small),,MX,,,,,,,,,,,,,,,,,,4,,,,,,,
I,Leopardus pardalis,garments,Number of specimens,DE,,,,,,,,,,,,,,,,,,,,,,,1,,
I,Leopardus pardalis,garments,Number of specimens,GB,,,,,,,,,,,,,,,,,,,,,,,1,,
I,Leopardus pardalis,garments,,AT,,,,,,,,,1,,,,,,,,,1,,,,,,,
I,Leopardus pardalis,garments,,CA,,,,,,,,,,,1,,1,,,1,,,,,,,,,
I,Leopardus pardalis,garments,,CH,,,,,1,,,,,,,,,,,1,1,,,,,,,,
I,Leopardus pardalis,garments,,DE,,,,,,,2,2,,,,,,1,,,4,1,,,,,,,
I,Leopardus pardalis,garments,,DK,1,,,,1,,,,,1,,,,,,,,,,,,,,,
I,Leopardus pardalis,garments,,ES,1,,,,,,,,,,,,,,,,,,,,,,,,
I,Leopardus pardalis,garments,,FR,,1,,,,,,,,,,,,,,,,,,,,,,,
I,Leopardus pardalis,garments,,GB,,,1,,,,,,,,,,,1,4,1,1,,,,,,,,
I,Leopardus pardalis,garments,,IT,,,,,,,,,1,,,,,,,,,,,,,,,,
I,Leopardus pardalis,garments,,MC,,,,,,,,,,,,,,,,,,,,,,,,1,
I,Leopardus pardalis,garments,,MX,,,,,,,,,2,,,,,,,,,,,,,,,,
I,Leopardus pardalis,garments,,NL,1,,,,,,,,,,,,,,,,,,,,,,,,
I,Leopardus pardalis,garments,,TR,,,,,,,,,,,,,,,,,,,1,,,,,,
I,Leopardus pardalis,garments,,US,,,,1,,,,,,,,,,,,,,,,,,,,,
I,Leopardus pardalis,hair,Number of specimens,CH,,,,,,,,,,,,,,,,,,,,1,,,,,
I,Leopardus pardalis,hair,,AT,,,,,,,,1,,,,,,,,,,,,,,,,,
I,Leopardus pardalis,hair,,CH,,,,,,,,,,,,,,,,,,,,1,,,,,
I,Leopardus pardalis,hair,,PE,,,,,,,,,,,,1,,,,,,,,,,,,,
I,Leopardus pardalis,hair products,Number of specimens,FR,,,,,,,,,,,,,,,,,,,,,2,,,,
I,Leopardus pardalis,hair products,,GB,,,,,,,,,,,,,,,,,,1,,,,,,,
I,Leopardus pardalis,hair products,,US,,,,,,,,,,,,,,,,,,1,,,,,,,
I,Leopardus pardalis,leather products (large),,CH,1,,,,,,,,,,,,,,,,,,,,,,,,
I,Leopardus pardalis,leather products (small),Number of specimens,MX,,,,,,,,,,,,,,,,,,,,,,,3,,
I,Leopardus pardalis,leather products (small),,AE,,,,,,,,,,,,,1,,,,,,,,,,,,
I,Leopardus pardalis,leather products (small),,BO,,,1,,,,,,,,,,,,,,,,,,,,,,
I,Leopardus pardalis,leather products (small),,CH,,,,,,,,,,,,1,,,1,,,,,,,,,,
I,Leopardus pardalis,leather products (small),,EC,,,,,,,,,,,,,2,,,,,,,,,,,,
I,Leopardus pardalis,leather products (small),,MX,,,,,,,,,2,1,,1,1,,,,,,,,,,,,
I,Leopardus pardalis,leather products (small),,VE,,,,,,,,,,,,,,,,1,,,,,,,,,
I,Leopardus pardalis,live,kg,XX,,,,,,,,,1,,,,,,,,,,,,,,,,
I,Leopardus pardalis,live,Number of specimens,BR,,,,,,,,,,,,,,,,,,,,,,,,3,
I,Leopardus pardalis,live,Number of specimens,CH,,,,,,,,,,,,,,,,,,,,,,1,,,
I,Leopardus pardalis,live,Number of specimens,DE,,,,,,,,,,,,,,,,,,,,,,,1,1,
I,Leopardus pardalis,live,Number of specimens,FR,,,,,,,,,,,,,,,,,,,,,,1,,,
I,Leopardus pardalis,live,Number of specimens,MX,,,,,,,,,,,,,,,,,,,,,,10,26,,
I,Leopardus pardalis,live,Number of specimens,PY,,,,,,,,,,,,,,,,,,,,,,,,1,
I,Leopardus pardalis,live,Number of specimens,VE,,,,,,,,,,,,,,,,,,,,,,,,10,
I,Leopardus pardalis,live,Number of specimens,XX,,,,,,,,,,,,,,,,,,,,,,,3,,
I,Leopardus pardalis,live,Number of specimens,ZA,,,,,,,,,,,,,,,,,,,,,,,2,4,
I,Leopardus pardalis,live,,BR,2,,,,2,,4,,,4,1,,4,,,,,,,,1,,,,
I,Leopardus pardalis,live,,BY,,,,,,,,,,,,,,,,,,,,,2,,,,
I,Leopardus pardalis,live,,CH,,,,,,,,,,,1,,,,1,1,,,,,,1,,,
I,Leopardus pardalis,live,,CL,,,,,,,2,1,,,,2,,,,,,,,,,,,,
I,Leopardus pardalis,live,,CZ,,,2,1,,2,,,2,4,,,,2,1,1,,,1,,,,,,
I,Leopardus pardalis,live,,DE,5,,2,2,,,,,1,,,,4,2,1,,,,,,,,,,
I,Leopardus pardalis,live,,DK,,,,,2,,,,,,,,,,,,,,,,,,,,
I,Leopardus pardalis,live,,EC,,,,,,,,,,,,1,,,,,,,,,,,,,
I,Leopardus pardalis,live,,ES,,,,,,,,,,,,1,,,,,,,,,,,,,
I,Leopardus pardalis,live,,FR,,,,,,,,,,1,,,,,,,,,,,,,,,
I,Leopardus pardalis,live,,GB,,,,,,1,,2,,2,,,,,,,,,,,,,,,
I,Leopardus pardalis,live,,GR,,,,,,,,,,,,,,1,,,,,,,,,,,
I,Leopardus pardalis,live,,GT,,,,,,2,,,,,1,1,,,1,1,,,,,,,,,
I,Leopardus pardalis,live,,NI,,,,,,,4,6,,,,,1,,,1,,,,,,,,,
I,Leopardus pardalis,live,,NL,,,,,1,1,,,,,,,,,,,,,,,,,,,
I,Leopardus pardalis,live,,PE,,,1,,,,,,,,,,,,,,,,,,,,,,
I,Leopardus pardalis,live,,PY,,,,,,,,,,,,,,,1,,,,,,,,,,
I,Leopardus pardalis,live,,RU,,,,,,,,,,,,,,,1,,,,1,1,,,,,
I,Leopardus pardalis,live,,SG,,,,,,2,,,,,,,,,,,,,,,,,,,
I,Leopardus pardalis,live,,SK,1,,,1,,,,,,,,,,,,,,,,,,,,,
I,Leopardus pardalis,live,,TT,,,,2,,,,,,,,,,,,,,,,,,,,,
I,Leopardus pardalis,live,,US,,1,,,,1,,,,,1,,,1,,,,,,,,,,,
I,Leopardus pardalis,live,,VE,,,,1,4,,,,3,,,,,,,2,,,,,,,,,
I,Leopardus pardalis,live,,XX,,,2,,,,,,,,,,,,,,,,,,,,,,
I,Leopardus pardalis,live,,ZA,,,,,6,6,,,4,1,,,,2,,1,,1,,,,,5,,
I,Leopardus pardalis,skeletons,,BZ,1,,,,,,,,,,,,,,,,,,,,,,,,
I,Leopardus pardalis,skeletons,,CA,,,,,,,,,1,,,,,,,,,,,,,,,,
I,Leopardus pardalis,skeletons,,GB,,,,,,,,,,1,,,,,,,,,,,,,,,
I,Leopardus pardalis,skeletons,,US,,,,,,,,,1,,,,,,,,,,,,,,,,
I,Leopardus pardalis,skin pieces,Number of specimens,CR,,,,,,,,,,,,,,,,,,,,2,,,,,
I,Leopardus pardalis,skin pieces,Number of specimens,PE,,,,,,,,,,,,,,,,,,,,2,,,,,
I,Leopardus pardalis,skin pieces,,BO,,,1,,,,,,,,,,,,,,,,,,,,,,
I,Leopardus pardalis,skin pieces,,BR,,2,,,,,,,,,,,,,,,,,1,,,,,,
I,Leopardus pardalis,skin pieces,,CA,,,,,,,,,,,,,4,,,,,,,,,,,,
I,Leopardus pardalis,skin pieces,,CH,,,,,,,,,,,,,,3,,,,,,,,,,,
I,Leopardus pardalis,skin pieces,,CN,,,,,,,,,,,,,1,,,,,,,,,,,,
I,Leopardus pardalis,skin pieces,,CO,,,,,,,,,,,11,,,,,,,,,,,,,,
I,Leopardus pardalis,skin pieces,,DK,,,,,,,,,,,3,,,,,,,,,,,,,,
